Month,Utility_Number,Name,State,AMR_Total,AMI_Total
4,14716,Pennsylvania Power Co,PA,246,0
4,14940,PECO Energy Co,PA,"11,070","1,637,427"
4,15045,Pike County Light & Power Co,PA,"3,384",0
4,19390,"UGI Utilities, Inc",PA,"59,439",0
4,20334,Wellsborough Electric Co,PA,994,"4,798"
4,20387,West Penn Power Company,PA,"21,405",2
4,1857,Block Island Power Co,RI,"1,892",0
4,13214,The Narragansett Electric Co,RI,"488,876",255
4,14537,Pascoag Utility District,RI,"4,595",0
4,1613,Berkeley Electric Coop Inc,SC,28,"90,354"
4,3046,Duke Energy Progress - (NC),SC,"165,428",0
4,5416,"Duke Energy Carolinas, LLC",SC,"469,858","93,694"
4,11118,Lockhart Power Co,SC,"6,211",0
4,14398,Palmetto Electric Coop Inc,SC,0,"69,778"
4,17539,South Carolina Electric&Gas Company,SC,"689,116","10,174"
4,17543,South Carolina Public Service Authority,SC,"116,564",29
4,1769,"Black Hills Electric Coop, Inc",SD,246,"9,422"
4,3236,"Central Electric Coop, Inc - (SD)",SD,"7,190",0
4,11475,City of Madison - (SD),SD,0,0
4,12199,Montana-Dakota Utilities Co,SD,"8,554",0
4,12341,MidAmerican Energy Co,SD,"4,783",0
4,13337,Nebraska Public Power District,SD,0,"1,269"
4,13750,"Northern Electric Coop, Inc",SD,0,"6,249"
4,13781,Northern States Power Co - Minnesota,SD,"86,978",0
4,14232,Otter Tail Power Co,SD,8,0
4,16286,Rosebud Electric Coop Inc,SD,0,"5,458"
4,17267,Sioux Valley SW Elec Coop,SD,1,"20,276"
4,19293,Southeastern Electric Coop Inc - (SD),SD,"15,941",0
4,19545,"Black Hills Power, Inc. d/b/a",SD,0,"67,127"
4,19896,City of Volga - (SD),SD,"1,043",0
4,20187,Watertown Municipal Utilities,SD,"12,806",0
4,20401,West River Electric Assn Inc,SD,0,"16,661"
4,727,Appalachian Electric Coop,TN,0,"45,650"
4,814,Entergy Arkansas Inc,TN,0,0
4,2247,City of Bristol - (TN),TN,0,"15,628"
4,3408,City of Chattanooga - (TN),TN,0,"165,256"
4,3704,City of Clarksville - (TN),TN,0,"62,611"
4,3758,City of Cleveland - (TN),TN,0,"31,012"
4,3812,City of Clinton - (TN),TN,0,"29,179"
4,4624,Cumberland Elec Member Corp,TN,"93,997",0
4,5399,Duck River Elec Member Corp,TN,0,"4,652"
4,7174,Gibson Electric Members Corp,TN,0,"37,193"
4,7625,City of Greeneville - (TN),TN,0,"37,895"
4,9777,Johnson City - (TN),TN,0,"77,476"
4,10171,Kentucky Utilities Co,TN,4,0
4,10331,Kingsport Power Co,TN,"48,428",53
4,10421,Knoxville Utilities Board,TN,"6,814","6,210"
4,10906,City of Lenoir - (TN),TN,"59,251",0
4,12293,City of Memphis - (TN),TN,240,881
4,12470,Middle Tennessee E M C,TN,0,"141,241"
4,13216,Nashville Electric Service,TN,"48,124","154,409"
4,17564,South Kentucky Rural E C C,TN,0,188
4,17694,Southwest Tennessee E M C,TN,"40,633","8,934"
4,18642,Tennessee Valley Authority,TN,0,72
4,19574,Upper Cumberland E M C,TN,0,"48,579"
4,19898,Volunteer Electric Coop,TN,0,"113,697"
4,3278,AEP Texas Central Company,TX,127,"830,032"
4,5701,El Paso Electric Co,TX,"299,869",0
4,8901,CenterPoint Energy,TX,"8,786","2,378,390"
4,13830,Nueces Electric Cooperative,TX,854,0
4,16604,City of San Antonio - (TX),TX,"354,873","306,701"
4,17008,Sharyland Utilities LP,TX,"3,101","47,573"
4,17698,Southwestern Electric Power Co,TX,"175,586",0
4,17718,Southwestern Public Service Co,TX,326,40
4,20404,AEP Texas North Company,TX,54,"189,191"
4,40051,Texas-New Mexico Power Co,TX,0,"228,181"
4,44372,Oncor Electric Delivery Company LLC,TX,0,"3,386,059"
4,55937,Entergy Texas Inc.,TX,"17,402",0
4,2010,City of Bountiful,UT,"16,836",0
4,11135,City of Logan - (UT),UT,0,"19,542"
4,12866,Moon Lake Electric Assn Inc,UT,"16,483",0
4,13073,"Mt Wheeler Power, Inc",UT,405,3
4,13314,Navajo Tribal Utility Authority,UT,0,832
4,14354,PacifiCorp,UT,"851,066",0
4,15444,Provo City Corp,UT,"4,708","1,204"
4,17845,City of Springville - (UT),UT,"10,864",0
4,17874,City of St George,UT,"29,132",0
4,18206,Strawberry Electric Serv Dist,UT,"3,497",0
4,20332,Wells Rural Electric Co,UT,713,0
4,22814,Raft Rural Elec Coop Inc,UT,0,693
4,84,A & N Electric Coop,VA,"33,772",0
4,733,Appalachian Power Co,VA,"525,116",703
4,10171,Kentucky Utilities Co,VA,"2,431",0
4,17066,Shenandoah Valley Elec Coop,VA,"92,124",0
4,19876,Virginia Electric & Power Co,VA,"1,955,978","363,981"
4,19882,Virginia Tech Electric Service,VA,"5,682",74
4,40228,Rappahannock Electric Coop,VA,0,"155,615"
4,2548,City of Burlington Electric - (VT),VT,445,"19,484"
4,7601,Green Mountain Power Corp,VT,"2,046","262,567"
4,19791,"Vermont Electric Cooperative, Inc",VT,"40,818",0
4,1738,Bonneville Power Administration,WA,66,0
4,3660,PUD No 1 of Clark County - (WA),WA,"191,591",0
4,10454,Kootenai Electric Cooperative,WA,0,94
4,14354,PacifiCorp,WA,"127,432",0
4,15500,Puget Sound Energy Inc,WA,"1,133,225","4,877"
4,16868,City of Seattle - (WA),WA,0,0
4,17470,PUD 1 of Snohomish County,WA,"4,136",0
4,18429,City of Tacoma - (WA),WA,493,"15,614"
4,20169,Avista Corp,WA,"68,274",0
4,4247,Consolidated Water Power Co,WI,107,0
4,4715,Dahlberg Light & Power Co,WI,0,0
4,5574,East Central Energy,WI,"5,103",0
4,11479,Madison Gas & Electric Co,WI,"142,386","6,456"
4,13697,North Central Power Co Inc,WI,0,0
4,13780,Northern States Power Co,WI,"237,959",0
4,13815,Northwestern Wisconsin Elec Co,WI,984,0
4,18336,Superior Water and Light Co,WI,403,0
4,20847,Wisconsin Electric Power Co,WI,"1,016,983","103,335"
4,20856,Wisconsin Power & Light Co,WI,67,"462,562"
4,20860,Wisconsin Public Service Corp,WI,"443,835",0
4,733,Appalachian Power Co,WV,"431,590",744
4,12796,Monongahela Power Co,WV,"35,032",0
4,15263,The Potomac Edison Company,WV,"7,047",0
4,20521,Wheeling Power Co,WV,"42,261",15
4,3461,Cheyenne Light Fuel & Power d/b/a Black Hills Energy,WY,0,"40,731"
4,7222,City of Gillette - (WY),WY,"14,864",0
4,8566,High Plains Power Inc,WY,"13,029",0
4,11273,Lower Valley Energy Inc,WY,0,"25,224"
4,12199,Montana-Dakota Utilities Co,WY,"15,564",0
4,12825,NorthWestern Energy LLC - (MT),WY,324,0
4,14354,PacifiCorp,WY,"136,865",0
4,19156,Powder River Energy Corp,WY,"26,763",21
4,19545,"Black Hills Power, Inc. d/b/a",WY,0,"2,661"
4,27058,"High West Energy, Inc",WY,"5,881",0
5,213,Alaska Electric Light&Power Co,AK,"15,521",0
5,219,Alaska Power and Telephone Co,AK,"7,916",0
5,221,"Alaska Village Elec Coop, Inc",AK,"10,822",0
5,599,Anchorage Municipal Light and Power,AK,"30,429",0
5,3522,Chugach Electric Assn Inc,AK,"63,567","22,028"
5,7353,Golden Valley Elec Assn Inc,AK,"45,764",0
5,10210,Ketchikan Public Utilities,AK,0,"4,794"
5,10433,Kodiak Electric Assn Inc,AK,"5,760",0
5,10451,Kotzebue Electric Assn Inc,AK,79,"1,058"
5,11824,Matanuska Electric Assn Inc,AK,"31,644","26,846"
5,19558,Homer Electric Assn Inc,AK,"29,479",83
5,195,Alabama Power Co,AL,0,"1,436,129"
5,4958,Decatur Utilities,AL,"11,062",488
5,9094,City of Huntsville - (AL),AL,0,16
5,9739,Joe Wheeler Elec Member Corp,AL,0,"42,709"
5,17252,Singing River Elec Pwr Assn,AL,326,0
5,18642,Tennessee Valley Authority,AL,0,29
5,814,Entergy Arkansas Inc,AR,"18,971",902
5,817,Arkansas Valley Elec Coop Corp,AR,0,"54,094"
5,3093,Carroll Electric Coop Corp - (AR),AR,0,"82,755"
5,6342,First Electric Coop Corp,AR,0,"92,777"
5,12681,Mississippi County Electric Co,AR,"4,445",0
5,13718,City of North Little Rock - (AR),AR,46,"36,569"
5,14063,Oklahoma Gas & Electric Co,AR,0,"68,476"
5,17698,Southwestern Electric Power Co,AR,"105,782",0
5,176,Ajo Improvement Co,AZ,936,0
5,803,Arizona Public Service Co,AZ,310,"1,185,255"
5,12919,Morenci Water and Electric,AZ,"2,582",0
5,13314,Navajo Tribal Utility Authority,AZ,0,"28,735"
5,16572,Salt River Project,AZ,3,"891,783"
5,19189,Trico Electric Cooperative Inc,AZ,591,"44,096"
5,19728,"UNS Electric, Inc",AZ,"90,256",147
5,21538,"Mohave Electric Cooperative, I",AZ,0,"37,568"
5,24211,Tucson Electric Power Co,AZ,"422,725",53
5,25866,Ak-Chin Electric Utility Authority,AZ,450,0
5,4390,City of Corona - (CA),CA,"1,478",0
5,9216,Imperial Irrigation District,CA,"50,542","46,173"
5,11208,Los Angeles Department of Water & Power,CA,"413,705","8,278"
5,12745,Modesto Irrigation District,CA,0,"121,297"
5,14328,Pacific Gas & Electric Co,CA,0,"5,159,467"
5,14354,PacifiCorp,CA,"6,793",0
5,14534,City of Pasadena - (CA),CA,"63,157",0
5,16534,Sacramento Municipal Util Dist,CA,0,"618,496"
5,16609,San Diego Gas & Electric Co,CA,147,"1,403,635"
5,16655,City of Santa Clara - (CA),CA,"8,958",0
5,17609,Southern California Edison Co,CA,"22,638","5,050,665"
5,17612,Bear Valley Electric Service,CA,"23,885",0
5,18260,Surprise Valley Electrification,CA,0,0
5,19281,Turlock Irrigation District,CA,"79,724",0
5,19840,"Valley Electric Assn, Inc",CA,44,0
5,3989,City of Colorado Springs - (CO),CO,"208,430","12,593"
5,6604,City of Fort Collins - (CO),CO,0,"70,036"
5,9336,Intermountain Rural Elec Assn,CO,"149,475",0
5,10066,K C Electric Association,CO,0,"6,478"
5,12866,Moon Lake Electric Assn Inc,CO,"2,220",0
5,15257,"Poudre Valley Associated Services, Inc.",CO,30,"38,798"
5,15466,Public Service Co of Colorado,CO,"1,182,958","16,102"
5,16603,"San Luis Valley R E C, Inc",CO,"2,183","8,296"
5,19499,"United Power, Inc",CO,117,"33,472"
5,27058,"High West Energy, Inc",CO,989,0
5,56146,Black Hills/Colorado Elec.Util,CO,0,"94,514"
5,4176,Connecticut Light & Power Co,CT,"1,258,896",0
5,7716,Groton Dept of Utilities - (CT),CT,"13,263",0
5,19497,United Illuminating Co,CT,"146,776","196,255"
5,20038,Town of Wallingford - (CT),CT,"7,801",0
5,15270,Potomac Electric Power Co,DC,"2,103","277,998"
5,5027,Delmarva Power,DE,64,"293,663"
5,5070,Delaware Electric Cooperative,DE,"87,306",0
5,5335,City of Dover - (DE),DE,"23,426",0
5,13519,City of Newark - (DE),DE,0,"12,740"
5,6452,Florida Power & Light Co,FL,663,"4,903,799"
5,6455,"Duke Energy Florida, LLC",FL,"1,641,068","76,669"
5,6457,Florida Public Utilities Co,FL,"9,743",0
5,7801,Gulf Power Co,FL,0,"442,122"
5,9617,JEA,FL,"305,064","156,004"
5,18454,Tampa Electric Co,FL,"669,272","1,550"
5,3408,City of Chattanooga - (TN),GA,0,"10,685"
5,3916,Cobb Electric Membership Corp,GA,0,"193,400"
5,7140,Georgia Power Co,GA,0,"2,412,969"
5,9601,Jackson Electric Member Corp - (GA),GA,0,"215,839"
5,8287,Hawaii Electric Light Co Inc,HI,"14,664",0
5,10071,Kauai Island Utility Cooperative,HI,"1,214","30,766"
5,11843,Maui Electric Co Ltd,HI,"6,827",30
5,19547,Hawaiian Electric Co Inc,HI,"15,341",0
5,471,Amana Society Service Co,IA,885,0
5,9417,Interstate Power and Light Co,IA,"6,272",0
5,12341,MidAmerican Energy Co,IA,"664,151",0
5,9187,City of Idaho Falls - (ID),ID,0,"27,294"
5,9191,Idaho Power Co,ID,"1,003","506,348"
5,10454,Kootenai Electric Cooperative,ID,0,"25,419"
5,11273,Lower Valley Energy Inc,ID,0,"1,686"
5,12692,"Missoula Electric Coop, Inc",ID,57,0
5,14354,PacifiCorp,ID,"30,554",0
5,16565,Salmon River Electric Coop Inc,ID,0,"2,846"
5,20169,Avista Corp,ID,"128,118",0
5,22814,Raft Rural Elec Coop Inc,ID,0,"2,551"
5,4110,Commonwealth Edison Co,IL,"4,421","2,365,271"
5,12341,MidAmerican Energy Co,IL,"84,526",0
5,13032,Mt Carmel Public Utility Co,IL,0,0
5,56697,Ameren Illinois Company,IL,"662,274","296,874"
5,261,AGC Division of APG Inc,IN,5,0
5,9273,Indianapolis Power & Light Co,IN,"483,317","42,099"
5,9324,Indiana Michigan Power Co,IN,"452,490","9,969"
5,13756,Northern Indiana Pub Serv Co,IN,"14,125",0
5,15470,"Duke Energy Indiana, LLC",IN,"828,605","3,462"
5,17633,Southern Indiana Gas & Elec Co,IN,0,0
5,9996,City of Kansas City - (KS),KS,3,"63,075"
5,10000,Kansas City Power & Light Co,KS,150,"231,960"
5,10005,Kansas Gas & Electric Co,KS,"6,798","237,578"
5,22500,Westar Energy Inc,KS,"23,679","88,627"
5,9964,Kenergy Corp,KY,0,0
5,10171,Kentucky Utilities Co,KY,"27,029","1,063"
5,11249,Louisville Gas & Electric Co,KY,"31,986","2,487"
5,14724,Pennyrile Rural Electric Coop,KY,0,"43,285"
5,17564,South Kentucky Rural E C C,KY,0,"66,773"
5,18642,Tennessee Valley Authority,KY,0,66
5,19446,Duke Energy Kentucky,KY,"103,098","39,360"
5,20130,Warren Rural Elec Coop Corp,KY,"62,186",13
5,22053,Kentucky Power Co,KY,"168,886",3
5,49998,City of Berea Municipal Utility,KY,"5,205",0
5,3265,Cleco Power LLC,LA,0,"283,677"
5,11241,Entergy Louisiana LLC,LA,"20,002","12,460"
5,13478,Entergy New Orleans Inc,LA,"6,065","4,280"
5,17698,Southwestern Electric Power Co,LA,"160,045",0
5,6374,Fitchburg Gas & Elec Light Co,MA,15,"28,747"
5,8774,City of Holyoke - (MA),MA,"17,205",0
5,11804,Massachusetts Electric Co,MA,"1,247,459","15,056"
5,13206,Nantucket Electric Co,MA,"13,632",0
5,15748,Town of Reading - (MA),MA,"29,765",0
5,20455,Western Massachusetts Electric Company,MA,"216,399",0
5,54913,NSTAR Electric Company,MA,"1,214,249",0
5,84,A & N Electric Coop,MD,310,0
5,1167,Baltimore Gas & Electric Co,MD,"77,111","1,223,126"
5,5027,Delmarva Power,MD,81,0
5,15263,The Potomac Edison Company,MD,"8,999",0
5,15270,Potomac Electric Power Co,MD,"1,026","555,443"
5,17637,Southern Maryland Elec Coop Inc,MD,"83,835","2,308"
5,1179,Emera Maine,ME,0,"120,556"
5,3266,Central Maine Power Co,ME,60,"627,170"
5,3828,Cloverland Electric Co-op,MI,"42,306",0
5,4254,Consumers Energy Co,MI,0,"949,696"
5,5109,DTE Electric Company,MI,0,"2,268,271"
5,9324,Indiana Michigan Power Co,MI,"128,861",0
5,10704,City of Lansing - (MI),MI,"1,051",140
5,13780,Northern States Power Co,MI,"9,292",0
5,19578,Upper Peninsula Power Company,MI,43,0
5,20847,Wisconsin Electric Power Co,MI,"27,457",0
5,20860,Wisconsin Public Service Corp,MI,"9,209",0
5,689,Connexus Energy,MN,0,0
5,5574,East Central Energy,MN,"53,818",0
5,10596,City of Lake Crystal - (MN),MN,"1,199",0
5,12647,"ALLETE, Inc.",MN,"97,531","46,090"
5,13781,Northern States Power Co - Minnesota,MN,"1,269,995",0
5,13815,Northwestern Wisconsin Elec Co,MN,78,0
5,14232,Otter Tail Power Co,MN,41,0
5,16181,Rochester Public Utilities,MN,"52,179",0
5,17267,Sioux Valley SW Elec Coop,MN,0,"3,801"
5,20996,Wright-Hennepin Coop Elec Assn,MN,0,"63,224"
5,25177,Dakota Electric Association,MN,"37,765",0
5,3093,Carroll Electric Coop Corp - (AR),MO,0,"11,795"
5,4675,Cuivre River Electric Coop Inc,MO,"60,494","1,298"
5,9231,City of Independence - (MO),MO,0,0
5,10000,Kansas City Power & Light Co,MO,614,"275,213"
5,12698,KCP&L Greater Missouri Operations Co.,MO,456,"149,373"
5,17833,City Utilities of Springfield - (MO),MO,"6,138","6,302"
5,19436,Union Electric Co - (MO),MO,"1,195,591",0
5,3841,Coast Electric Power Assn,MS,0,"80,975"
5,6641,4-County Electric Power Assn,MS,0,"47,287"
5,12685,Entergy Mississippi Inc,MS,"6,808",86
5,12686,Mississippi Power Co,MS,"6,653",20
5,17252,Singing River Elec Pwr Assn,MS,"72,759",0
5,17647,Southern Pine Elec Power Assn,MS,0,"66,337"
5,18642,Tennessee Valley Authority,MS,0,20
5,19273,City of Tupelo - (MS),MS,11,0
5,6395,Flathead Electric Coop Inc,MT,360,"63,672"
5,12087,McKenzie Electric Coop Inc,MT,111,0
5,12199,Montana-Dakota Utilities Co,MT,"25,959",0
5,12692,"Missoula Electric Coop, Inc",MT,"10,004","4,462"
5,12825,NorthWestern Energy LLC - (MT),MT,"327,963",0
5,19156,Powder River Energy Corp,MT,177,2
5,19545,"Black Hills Power, Inc. d/b/a",MT,0,40
5,19603,USBIA-Mission Valley Power,MT,"19,717",0
5,20169,Avista Corp,MT,31,0
5,20997,Yellowstone Valley Elec Co-op,MT,"19,022",0
5,3046,Duke Energy Progress - (NC),NC,"1,334,412",0
5,5416,"Duke Energy Carolinas, LLC",NC,"1,411,624","514,165"
5,6235,Public Works Comm-City of Fayetteville,NC,"15,892","67,021"
5,9837,Jones-Onslow Elec Member Corp,NC,"68,530",0
5,16496,Rutherford Elec Member Corp,NC,0,"68,641"
5,18642,Tennessee Valley Authority,NC,0,1
5,19876,Virginia Electric & Power Co,NC,"107,908","4,852"
5,24889,Brunswick Electric Member Corp,NC,0,"88,994"
5,4717,Dakota Valley Elec Coop Inc,ND,"6,503",0
5,12087,McKenzie Electric Coop Inc,ND,"12,158",0
5,12090,"McLean Electric Coop, Inc",ND,"3,953",0
5,12199,Montana-Dakota Utilities Co,ND,"92,784",0
5,12301,Nodak Electric Coop Inc,ND,0,"19,238"
5,13196,Northern Plains Electric Coop,ND,"18,161",0
5,13694,"North Central Elec Coop, Inc",ND,"7,825",0
5,13781,Northern States Power Co - Minnesota,ND,"93,978",0
5,14232,Otter Tail Power Co,ND,19,0
5,19790,Verendrye Electric Coop Inc,ND,0,"16,259"
5,20413,Mountrail-Williams Elec Coop,ND,"19,616",0
5,24949,Cass County Elec Coop Inc,ND,13,"54,657"
5,55959,Roughrider Electric Cooperativ,ND,"14,581",0
5,4373,Cornhusker Public Power Dist,NE,"9,542",0
5,4911,Dawson Power District,NE,0,"22,987"
5,6779,City of Fremont - (NE),NE,"14,578",0
5,8245,City of Hastings - (NE),NE,"11,710",0
5,11018,Lincoln Electric System,NE,"135,633",0
5,11251,Loup River Public Power Dist,NE,"19,206",0
5,12539,Midwest Electric Member Corp,NE,"6,457",0
5,13337,Nebraska Public Power District,NE,"12,451","45,741"
5,13664,Norris Public Power District,NE,"1,474","1,397"
5,14127,Omaha Public Power District,NE,"368,118",560
5,17642,Southern Public Power District,NE,"2,959",0
5,27058,"High West Energy, Inc",NE,"3,012",0
5,40606,City of Grand Island - (NE),NE,0,711
5,13441,New Hampshire Elec Coop Inc,NH,22,"84,109"
5,15472,Public Service Co of NH,NH,"515,896",0
5,24590,Unitil Energy Systems,NH,200,"75,738"
5,26510,Liberty Utilities (Granite State Electric) Corp,NH,"40,951",7
5,963,Atlantic City Electric Co,NJ,"1,214",0
5,9726,Jersey Central Power & Lt Co,NJ,"3,816",0
5,15477,Public Service Elec & Gas Co,NJ,0,"14,409"
5,16213,Rockland Electric Co,NJ,"21,237",0
5,3287,"Central Valley Elec Coop, Inc",NM,342,"14,887"
5,5701,El Paso Electric Co,NM,"103,559",0
5,6204,City of Farmington - (NM),NM,"42,478",0
5,11204,Los Alamos County,NM,100,"1,694"
5,13314,Navajo Tribal Utility Authority,NM,0,"10,428"
5,15473,Public Service Co of NM,NM,"33,418",0
5,17718,Southwestern Public Service Co,NM,895,17
5,22690,Roosevelt County Elec Coop Inc,NM,0,"5,954"
5,2008,City of Boulder City - (NV),NV,669,0
5,4356,Colorado River Comm of Nevada,NV,0,23
5,13073,"Mt Wheeler Power, Inc",NV,"7,172",10
5,13407,Nevada Power Co,NV,124,"907,610"
5,17166,Sierra Pacific Power Co,NV,161,"339,414"
5,18260,Surprise Valley Electrification,NV,0,0
5,19840,"Valley Electric Assn, Inc",NV,"21,299",0
5,20332,Wells Rural Electric Co,NV,"5,418",0
5,22814,Raft Rural Elec Coop Inc,NV,0,"1,776"
5,3249,Central Hudson Gas & Elec Corp,NY,"119,053",0
5,4226,Consolidated Edison Co-NY Inc,NY,"1,353,224",0
5,11171,Long Island Power Authority,NY,"19,119","8,886"
5,13511,New York State Elec & Gas Corp,NY,984,0
5,13573,Niagara Mohawk Power Corp.,NY,"1,926,872","3,293"
5,14154,Orange & Rockland Utils Inc,NY,"94,384",0
5,14711,Pennsylvania Electric Co,NY,1,0
5,16183,Rochester Gas & Electric Corp,NY,677,0
5,3542,Duke Energy Ohio Inc,OH,"7,854","706,826"
5,3755,Cleveland Electric Illum Co,OH,"9,189","31,844"
5,4922,Dayton Power & Light Co,OH,"280,316",0
5,13998,Ohio Edison Co,OH,"3,468",11
5,14006,Ohio Power Co,OH,"621,909","136,183"
5,18997,The Toledo Edison Co,OH,"1,083",0
5,817,Arkansas Valley Elec Coop Corp,OK,0,"4,552"
5,7490,Grand River Dam Authority,OK,0,174
5,13734,Northeast Oklahoma Electric Co,OK,0,"38,404"
5,14062,Oklahoma Electric Coop Inc,OK,0,"53,945"
5,14063,Oklahoma Gas & Electric Co,OK,1,"788,038"
5,15474,Public Service Co of Oklahoma,OK,"20,324","504,091"
5,19785,Verdigris Valley Elec Coop Inc,OK,0,"36,081"
5,1738,Bonneville Power Administration,OR,1,0
5,6022,City of Eugene - (OR),OR,0,0
5,9191,Idaho Power Co,OR,295,"17,457"
5,14354,PacifiCorp,OR,"110,036",0
5,15248,Portland General Electric Co,OR,0,"858,889"
5,18260,Surprise Valley Electrification,OR,0,0
5,28541,Clatskanie Peoples Util Dist,OR,736,0
5,40437,Emerald People's Utility Dist,OR,"20,925",0
5,3597,Citizens Electric Co - (PA),PA,0,"6,938"
5,5487,Duquesne Light Co,PA,"359,680","226,493"
5,12390,Metropolitan Edison Co,PA,"4,361",1
5,14711,Pennsylvania Electric Co,PA,"3,062",0
5,14715,PPL Electric Utilities Corp,PA,0,"1,429,744"
5,14716,Pennsylvania Power Co,PA,247,0
5,14940,PECO Energy Co,PA,"10,146","1,637,188"
5,15045,Pike County Light & Power Co,PA,"3,380",0
5,19390,"UGI Utilities, Inc",PA,"59,438",0
5,20334,Wellsborough Electric Co,PA,992,"4,801"
5,20387,West Penn Power Company,PA,"21,356",2
5,1857,Block Island Power Co,RI,"1,901",0
5,13214,The Narragansett Electric Co,RI,"488,499",255
5,14537,Pascoag Utility District,RI,"4,595",0
5,1613,Berkeley Electric Coop Inc,SC,28,"90,375"
5,3046,Duke Energy Progress - (NC),SC,"165,701",0
5,5416,"Duke Energy Carolinas, LLC",SC,"465,357","95,424"
5,11118,Lockhart Power Co,SC,"6,204",0
5,14398,Palmetto Electric Coop Inc,SC,0,"69,879"
5,17539,South Carolina Electric&Gas Company,SC,"689,678","10,369"
5,17543,South Carolina Public Service Authority,SC,"117,448",29
5,1769,"Black Hills Electric Coop, Inc",SD,235,"9,439"
